clip,start,end,duration,left_word,right_word,gap_dbfs,peak_delta,active_seconds,guess,decision
26-0006.98-breath_or_room_sound.wav,6.98,7.76,0.7799999999999994,context.,Your,-24.75104927323653,0.5057936906814575,0.23,BREATH_OR_ROOM_SOUND,
27-0172.66-breath_or_room_sound.wav,172.66,173.28,0.6200000000000045,"citations,",and,-20.91732568396988,0.12680990993976593,0.4,BREATH_OR_ROOM_SOUND,
28-0097.24-breath_or_room_sound.wav,97.24,97.66,0.4200000000000017,good?,Leaves,-21.450672110622126,0.1881416141986847,0.1,BREATH_OR_ROOM_SOUND,
29-0101.78-breath_or_room_sound.wav,101.78,102.12,0.3400000000000034,"is,",leading,-22.89972930477381,0.5721973180770874,0.1,BREATH_OR_ROOM_SOUND,
30-0059.36-breath_or_room_sound.wav,59.36,59.96,0.6000000000000014,-ended.,These,-24.746620315303538,0.3936827778816223,0.19,BREATH_OR_ROOM_SOUND,
31-0174.94-breath_or_room_sound.wav,174.94,176.22,1.2800000000000011,simultaneously?,That,-25.74598091870635,0.14472880959510803,0.5700000000000001,BREATH_OR_ROOM_SOUND,
32-0210.18-breath_or_room_sound.wav,210.18,210.7,0.5199999999999818,needed.,Just,-24.59739650105322,0.36594876646995544,0.13,BREATH_OR_ROOM_SOUND,
33-0098.64-breath_or_room_sound.wav,98.64,99.36,0.7199999999999989,context.,The,-25.74325670699938,0.5062058568000793,0.18,BREATH_OR_ROOM_SOUND,
34-0153.28-breath_or_room_sound.wav,153.28,153.66,0.37999999999999545,"space,",explicitly,-25.740011647541547,0.327735036611557,0.17,BREATH_OR_ROOM_SOUND,
35-0053.66-breath_or_room_sound.wav,53.66,54.12,0.46000000000000085,"Third,",it,-17.249499298674102,0.09826004505157471,0.25,BREATH_OR_ROOM_SOUND,
36-0229.00-breath_or_room_sound.wav,229.0,229.78,0.7800000000000011,briefing.,No,-20.55986113783675,0.125678151845932,0.26,BREATH_OR_ROOM_SOUND,
37-0023.26-breath_or_room_sound.wav,23.26,24.02,0.759999999999998,question.,An,-27.36604854076722,0.42139172554016113,0.21,BREATH_OR_ROOM_SOUND,
38-0131.40-breath_or_room_sound.wav,131.4,131.86,0.46000000000000796,"list,",set,-28.232231159559603,0.4297260642051697,0.25,BREATH_OR_ROOM_SOUND,
39-0173.80-breath_or_room_sound.wav,173.8,174.38,0.5799999999999841,"conclusion,",all,-21.468554878818882,0.11173619329929352,0.35000000000000003,BREATH_OR_ROOM_SOUND,
40-0093.70-breath_or_room_sound.wav,93.7,94.22,0.519999999999996,"material,",like,-21.17529230787291,0.12874552607536316,0.23,BREATH_OR_ROOM_SOUND,
