clip,start,end,duration,left_word,right_word,gap_dbfs,peak_delta,active_seconds,guess,decision
16-0083.87-breath_or_room_sound.wav,83.87,84.73,0.8599999999999994,scratch.,You,-20.488545052720525,0.3192671537399292,0.23,BREATH_OR_ROOM_SOUND,
17-0171.97-breath_or_room_sound.wav,171.97,173.03,1.0600000000000023,citation.,This,-23.095495148070633,0.47430020570755005,0.32,BREATH_OR_ROOM_SOUND,
18-0138.17-breath_or_room_sound.wav,138.17,138.95,0.7800000000000011,class.,"Third,",-23.67006673523367,0.8409197330474854,0.33,BREATH_OR_ROOM_SOUND,
19-0096.13-breath_or_room_sound.wav,96.13,96.67,0.5400000000000063,"assets,",such,-21.673697032381632,0.983388364315033,0.23,BREATH_OR_ROOM_SOUND,
20-0132.49-breath_or_room_sound.wav,132.49,133.13,0.6399999999999864,"transcript,",the,-21.48402169510978,0.5675277709960938,0.18,BREATH_OR_ROOM_SOUND,
21-0125.63-breath_or_room_sound.wav,125.63,126.01,0.38000000000000966,"Second,",provide,-18.48415285460218,0.13947156071662903,0.33,BREATH_OR_ROOM_SOUND,
22-0118.33-breath_or_room_sound.wav,118.33,118.93,0.6000000000000085,Notebooks.,Mixing,-20.877599538537016,1.1023163795471191,0.14,BREATH_OR_ROOM_SOUND,
23-0113.23-breath_or_room_sound.wav,113.23,113.93,0.7000000000000028,habits.,"First,",-22.196388455550952,1.1538866758346558,0.19,BREATH_OR_ROOM_SOUND,
24-0114.15-breath_or_room_sound.wav,114.15,114.55,0.3999999999999915,"First,",isolate,-22.36015990525192,0.3523525595664978,0.19,BREATH_OR_ROOM_SOUND,
25-0091.75-breath_or_room_sound.wav,91.75,92.49,0.7399999999999949,videos.,The,-23.51219215536573,0.938461422920227,0.23,BREATH_OR_ROOM_SOUND,
26-0183.53-breath_or_room_sound.wav,183.53,184.03,0.5,"engagement,",not,-23.75646715632651,0.4647844433784485,0.22,BREATH_OR_ROOM_SOUND,
27-0097.63-blip_candidate.wav,97.63,97.77,0.14000000000000057,"quizzes,","flashcards,",-20.969216574535455,0.7348979711532593,0.08,BLIP_CANDIDATE,
28-0130.37-breath_or_room_sound.wav,130.37,130.71,0.3400000000000034,"notes,",the,-22.399621649843443,0.6609958410263062,0.15,BREATH_OR_ROOM_SOUND,
29-0124.55-breath_or_room_sound.wav,124.55,125.33,0.7800000000000011,guides.,"Second,",-22.993499195160716,0.8627645969390869,0.17,BREATH_OR_ROOM_SOUND,
30-0168.57-breath_or_room_sound.wav,168.57,169.33,0.7600000000000193,source.,If,-23.42789859667584,0.7897211313247681,0.17,BREATH_OR_ROOM_SOUND,
31-0142.87-breath_or_room_sound.wav,142.87,143.41,0.539999999999992,"productive,",but,-22.385259600675372,0.25971177220344543,0.11,BREATH_OR_ROOM_SOUND,
32-0036.01-breath_or_room_sound.wav,36.01,36.59,0.5800000000000054,guides.,"However,",-22.935801862012827,1.0746941566467285,0.12,BREATH_OR_ROOM_SOUND,
33-0069.55-breath_or_room_sound.wav,69.55,70.35,0.7999999999999972,test.,For,-23.940364931049597,1.0486323833465576,0.15,BREATH_OR_ROOM_SOUND,
34-0165.65-breath_or_room_sound.wav,165.65,166.01,0.3599999999999852,"Finally,",verify,-17.772267604624396,0.08711570501327515,0.35000000000000003,BREATH_OR_ROOM_SOUND,
35-0036.93-breath_or_room_sound.wav,36.93,37.15,0.21999999999999886,"However,",because,-15.983169625842727,0.10358750075101852,0.17,BREATH_OR_ROOM_SOUND,
36-0139.25-breath_or_room_sound.wav,139.25,139.75,0.5,"Third,",quiz,-17.168455824749888,0.10045115649700165,0.22,BREATH_OR_ROOM_SOUND,
37-0070.89-breath_or_room_sound.wav,70.89,71.43,0.5400000000000063,"workflow,",use,-17.247518220937543,0.09297211468219757,0.24,BREATH_OR_ROOM_SOUND,
38-0140.69-breath_or_room_sound.wav,140.69,141.47,0.7800000000000011,blind.,Rereading,-23.4698471040246,0.1685951054096222,0.17,BREATH_OR_ROOM_SOUND,
39-0019.11-breath_or_room_sound.wav,19.11,19.75,0.6400000000000006,question.,Do,-26.847343317154873,0.3067284822463989,0.18,BREATH_OR_ROOM_SOUND,
40-0162.01-breath_or_room_sound.wav,162.01,162.35,0.3400000000000034,"driving,",creating,-23.597712258421385,0.12324365973472595,0.3,BREATH_OR_ROOM_SOUND,
