clip,start,end,duration,left_word,right_word,gap_dbfs,peak_delta,active_seconds,guess,decision
29-0098.38-blip_candidate.wav,98.38,98.8,0.4200000000000017,"group,",a,-25.902996516330006,0.1296204924583435,0.04,BLIP_CANDIDATE,
30-0069.22-blip_candidate.wav,69.22,69.62,0.4000000000000057,"Wait,",what's,-33.913988054715766,0.26799270510673523,0.05,BLIP_CANDIDATE,
31-0137.08-blip_candidate.wav,137.08,137.6,0.5199999999999818,right?,You,-34.856064681183135,0.37660861015319824,0.03,BLIP_CANDIDATE,
32-0056.48-low_level_gap_sound.wav,56.48,57.1,0.6200000000000045,weight.,One,-23.590179541042325,0.07732069492340088,0.07,LOW_LEVEL_GAP_SOUND,
33-0041.94-breath_or_room_sound.wav,41.94,42.04,0.10000000000000142,"anything,",either.,-20.836796810675327,0.03502019867300987,0.09,BREATH_OR_ROOM_SOUND,
34-0080.04-breath_or_room_sound.wav,80.04,80.28,0.23999999999999488,"However,",it,-25.852182273139487,0.07526886463165283,0.12,BREATH_OR_ROOM_SOUND,
35-0153.26-low_level_gap_sound.wav,153.26,153.84,0.5800000000000125,missing?,You,-27.792066773827827,0.0751022920012474,0.04,LOW_LEVEL_GAP_SOUND,
36-0063.70-blip_candidate.wav,63.7,64.36,0.6599999999999966,great.,I,-37.90095581974761,0.15731468796730042,0.02,BLIP_CANDIDATE,
37-0059.94-blip_candidate.wav,59.94,60.58,0.6400000000000006,Chocolate.,The,-37.699533614354415,0.14813655614852905,0.02,BLIP_CANDIDATE,
38-0167.58-low_level_gap_sound.wav,167.58,168.12,0.539999999999992,"five,",what's,-30.029557361208937,0.05199222266674042,0.03,LOW_LEVEL_GAP_SOUND,
39-0079.16-blip_candidate.wav,79.16,79.7,0.5400000000000063,existed.,"However,",-36.89536978066017,0.08552340418100357,0.07,BLIP_CANDIDATE,
40-0046.86-breath_or_room_sound.wav,46.86,47.72,0.8599999999999994,up.,In,-37.04175878861048,0.054795797914266586,0.2,BREATH_OR_ROOM_SOUND,
41-0135.60-blip_candidate.wav,135.6,136.08,0.4800000000000182,"one,",is,-37.291062356791905,0.08781701326370239,0.04,BLIP_CANDIDATE,
42-0004.76-breath_or_room_sound.wav,4.76,5.42,0.6600000000000001,information.,Having,-35.48325647735674,0.05767470598220825,0.09,BREATH_OR_ROOM_SOUND,
43-0068.38-low_level_gap_sound.wav,68.38,68.98,0.6000000000000085,path.,"Wait,",-30.59467841098785,0.01601593941450119,0.04,LOW_LEVEL_GAP_SOUND,
44-0083.12-blip_candidate.wav,83.12,83.86,0.7399999999999949,flimsy.,This,-41.480146500267864,0.0809665322303772,0.03,BLIP_CANDIDATE,
45-0076.44-low_level_gap_sound.wav,76.44,77.22,0.7800000000000011,believe.,The,-36.47596165831162,0.034360338002443314,0.01,LOW_LEVEL_GAP_SOUND,
46-0015.10-low_level_gap_sound.wav,15.1,15.56,0.46000000000000085,baseline.,It,-35.85142223365613,0.00833023339509964,0.03,LOW_LEVEL_GAP_SOUND,
47-0143.94-low_level_gap_sound.wav,143.94,144.44,0.5,"two,",do,-38.315206287328124,0.020777955651283264,0.04,LOW_LEVEL_GAP_SOUND,
48-0021.20-low_level_gap_sound.wav,21.2,21.68,0.4800000000000004,up.,On,-38.53731953393535,0.01913389377295971,0.03,LOW_LEVEL_GAP_SOUND,
49-0158.94-low_level_gap_sound.wav,158.94,159.46,0.5200000000000102,"four,",why,-41.172548680151564,0.03243736922740936,0.03,LOW_LEVEL_GAP_SOUND,
50-0039.86-low_level_gap_sound.wav,39.86,40.26,0.3999999999999986,tool.,It,-40.88474049227983,0.013397544622421265,0.01,LOW_LEVEL_GAP_SOUND,
51-0152.26-low_level_gap_sound.wav,152.26,152.72,0.46000000000000796,"three,",what's,-41.965514222710425,0.01647379621863365,0.01,LOW_LEVEL_GAP_SOUND,
52-0170.92-breath_or_room_sound.wav,170.92,171.06,0.14000000000001478,"do,",and,-44.9956983605196,0.014644790440797806,0.1,BREATH_OR_ROOM_SOUND,
53-0086.86-low_level_gap_sound.wav,86.86,87.42,0.5600000000000023,data.,The,-46.26979598900274,0.009656861424446106,0.0,LOW_LEVEL_GAP_SOUND,
54-0177.88-low_level_gap_sound.wav,177.88,177.96,0.0800000000000125,"hear,",and,-47.781549347537876,0.006917405873537064,0.0,LOW_LEVEL_GAP_SOUND,
55-0168.80-low_level_gap_sound.wav,168.8,169.26,0.45999999999997954,call?,Decide,-50.46752019783472,0.02156350575387478,0.0,LOW_LEVEL_GAP_SOUND,
56-0065.26-low_level_gap_sound.wav,65.26,65.56,0.29999999999999716,"it,",but,-52.0598586905507,0.006625783629715443,0.0,LOW_LEVEL_GAP_SOUND,
57-0186.46-low_level_gap_sound.wav,186.46,186.82,0.3599999999999852,it.,You,-54.35592923724607,0.005347773898392916,0.0,LOW_LEVEL_GAP_SOUND,
58-0191.38-low_level_gap_sound.wav,191.38,191.76,0.37999999999999545,it.,Good,-56.35192156607908,0.003996936604380608,0.0,LOW_LEVEL_GAP_SOUND,
